728056,51,1,Alison S.,Wish we could have stayed longer,5,2017-05-24T00:00:00.000+0000,VRBO,2017-06-03T20:32:00.000+0000,Long Beach,CA
728056,51,2,Alyssa M.,"BEAUTIFUL!!! Clean, wonderful hosts, amazing location!",5,2017-05-18T00:00:00.000+0000,VRBO,2017-05-23T17:07:00.000+0000,Long Beach,CA
728056,51,3,Brock P.,A Real Gem,5,2017-05-04T00:00:00.000+0000,VRBO,2017-05-14T19:37:00.000+0000,Long Beach,CA
728056,51,4,Jenny S.,Great find! Excellent in every way!,5,2017-04-22T00:00:00.000+0000,VRBO,2017-05-05T05:28:00.000+0000,Long Beach,CA
728056,51,5,Maryanne M.,"Great location, fabulous roof deck, lovely apartment.",5,2017-04-29T00:00:00.000+0000,VRBO,2017-05-04T06:10:00.000+0000,Long Beach,CA
728056,51,6,Kim H.,One word! Incredible!!!!,5,2017-04-14T00:00:00.000+0000,VRBO,2017-05-03T23:29:00.000+0000,Long Beach,CA
728056,51,7,Jeffrey B.,"The suite is AWESOME:) Very spacious and Very roomy, with all the bells and whistles. A+++",5,2017-04-09T00:00:00.000+0000,VRBO,2017-04-18T05:07:00.000+0000,Long Beach,CA
728056,51,8,Joe,"A truly great place to stay, very clean, close to beach, shopping, restaurants",5,2017-04-06T00:00:00.000+0000,VRBO,2017-04-13T18:31:00.000+0000,Long Beach,CA
728056,51,9,rachel E.,Perfect Weekend by the Beach,5,2017-03-31T00:00:00.000+0000,VRBO,2017-04-09T21:38:00.000+0000,Long Beach,CA
728056,51,10,Lee V.,A great place!,5,2017-03-24T00:00:00.000+0000,VRBO,2017-03-30T22:11:00.000+0000,Long Beach,CA
728056,51,11,Huldah M.,Beautiful and Relaxing,5,2017-03-16T00:00:00.000+0000,VRBO,2017-03-26T23:16:00.000+0000,Long Beach,CA
728056,51,12,Peter N.,An Excellent and Wonderful Find!,5,2017-03-11T00:00:00.000+0000,VRBO,2017-03-18T01:25:00.000+0000,Long Beach,CA
728056,51,13,Lanaya F.,Spectacular Place Great Location,5,2017-03-03T00:00:00.000+0000,VRBO,2017-03-15T00:22:00.000+0000,Long Beach,CA
728056,51,14,Anonymous,Comfort and Enjoyment,5,2017-02-11T00:00:00.000+0000,VRBO,2017-03-05T20:21:00.000+0000,Long Beach,CA
728056,51,15,Kelly S.,Wonderful Experience!!,5,2017-02-06T00:00:00.000+0000,VRBO,2017-02-14T16:33:00.000+0000,Long Beach,CA
728056,51,16,Janine W.,Excellent Apartment - Great location,5,2017-01-27T00:00:00.000+0000,VRBO,2017-02-01T05:28:00.000+0000,Long Beach,CA
728056,51,17,Caitlin D.,Lovely property in a great location,5,2017-01-07T00:00:00.000+0000,VRBO,2017-01-12T12:38:00.000+0000,Long Beach,CA
728056,51,18,Cheryl C.,Perfection!,5,2016-12-18T00:00:00.000+0000,VRBO,2017-01-10T13:25:10.400+0000,Long Beach,CA
728056,51,19,Nancy M.,Great location. Wonderful apartment,4,2016-12-26T00:00:00.000+0000,VRBO,2017-01-03T21:15:00.000+0000,Long Beach,CA
728056,51,20,Charles M.,Our guests had a great stay Modern clean and spacious accommodations. Better than a hotel!,5,2016-12-14T00:00:00.000+0000,VRBO,2016-12-17T20:00:00.000+0000,Long Beach,CA
728056,51,21,NICOLE R.,Exceeded expectations,5,2016-12-06T00:00:00.000+0000,VRBO,2016-12-14T23:49:00.000+0000,Long Beach,CA
728056,51,22,Jeremy K.,Excellent stay!,5,2016-11-23T00:00:00.000+0000,VRBO,2016-11-30T19:12:00.000+0000,Long Beach,CA
728056,51,23,Stephanie M.,Paradise in Long Beach,5,2016-11-18T00:00:00.000+0000,VRBO,2016-11-22T16:48:00.000+0000,Long Beach,CA
728056,51,24,Linda ,We had a wonderful stay at this property. It was truley a 5 star home.,5,2016-11-10T00:00:00.000+0000,VRBO,2016-11-14T16:01:00.000+0000,Long Beach,CA
728056,51,25,Edward P.,A beautiful SoCal getaway!,5,2016-11-07T00:00:00.000+0000,VRBO,2016-11-10T16:10:00.000+0000,Long Beach,CA
728056,51,26,Anonymous,Fantastic!!,5,2016-10-18T00:00:00.000+0000,VRBO,2016-10-25T01:58:00.000+0000,Long Beach,CA
728056,51,27,Anne M.,Fabulous apartment!,5,2016-10-07T00:00:00.000+0000,VRBO,2016-10-25T00:44:00.000+0000,Long Beach,CA
728056,51,28,Charlotte C.,This is a wonderful VRBO.,5,2016-09-22T00:00:00.000+0000,VRBO,2016-10-12T23:02:00.000+0000,Long Beach,CA
728056,51,29,John R.,Nice break on the beach,5,2016-09-29T00:00:00.000+0000,VRBO,2016-10-10T16:39:00.000+0000,Long Beach,CA
728056,51,30,Chelsea L.,A delight by the beach!,5,2016-09-16T00:00:00.000+0000,VRBO,2016-09-21T00:58:00.000+0000,Long Beach,CA
728056,51,31,joyce h.,fabulous,5,2016-09-01T00:00:00.000+0000,VRBO,2016-09-05T17:22:00.000+0000,Long Beach,CA
728056,51,32,Mindy H.,Perfect location - VERY well kept!,5,2016-08-24T00:00:00.000+0000,VRBO,2016-08-29T19:03:00.000+0000,Long Beach,CA
728056,51,33,Edward E.,A very well equipped apartment with tasteful art and decorations. It felt like a home.,5,2016-08-17T00:00:00.000+0000,VRBO,2016-08-26T20:30:00.000+0000,Long Beach,CA
728056,51,34,Dawn S.,Great location and lovely apartment,5,2016-08-11T00:00:00.000+0000,VRBO,2016-08-26T12:29:00.000+0000,Long Beach,CA
728056,51,35,Wendy L.,Great weekend getaway,5,2016-06-10T00:00:00.000+0000,VRBO,2016-06-25T05:23:00.000+0000,Long Beach,CA
728056,51,36,Brian R.,BJJ Worlds,5,2016-06-01T00:00:00.000+0000,VRBO,2016-06-10T01:14:51.727+0000,Long Beach,CA
728056,51,37,Kimberly F.,The property was fantastic. Rooms were very comfortable. Kitchen was spectacular. Highlight was the,5,2016-05-19T00:00:00.000+0000,VRBO,2016-05-30T02:29:00.000+0000,Long Beach,CA
728056,51,38,joseph k.,Why look anywhere else?,5,2016-04-16T00:00:00.000+0000,VRBO,2016-04-26T17:02:00.000+0000,Long Beach,CA
728056,51,39,Teresa M.,Delightful Place to Stay,5,2016-04-06T00:00:00.000+0000,VRBO,2016-04-13T01:29:00.000+0000,Long Beach,CA
728056,51,40,Cassidy M.,Such a nice and relaxing stay at the beach!!!,5,2016-03-12T00:00:00.000+0000,VRBO,2016-03-18T22:47:11.503+0000,Long Beach,CA
728056,51,41,Malcolm S.,"Nice, clean, comforable accomodations.",5,2016-03-02T00:00:00.000+0000,VRBO,2016-03-09T18:50:00.000+0000,Long Beach,CA
728056,51,42,Sheila H.,Absolutely perfect!,5,2016-02-26T00:00:00.000+0000,VRBO,2016-03-08T00:01:00.000+0000,Long Beach,CA
728056,51,43,Fran L.,Kathy & Ron's apartment was wonderful. It easily exceeded our expectations.,5,2016-02-02T00:00:00.000+0000,VRBO,2016-02-21T21:53:00.000+0000,Long Beach,CA
728056,51,44,Moses B.,Best property in Long Beach,5,2016-01-15T00:00:00.000+0000,VRBO,2016-01-26T13:41:00.000+0000,Long Beach,CA
728056,51,45,Virginia K.,"You had me at ""DECK""",5,2015-11-19T00:00:00.000+0000,VRBO,2015-11-26T00:44:33.293+0000,Long Beach,CA
728056,51,46,Katie G.,Great Beach House,5,2015-10-08T00:00:00.000+0000,VRBO,2015-10-15T15:13:00.000+0000,Long Beach,CA
728056,51,47,Catherine C.,Close to beach,3,2015-08-13T00:00:00.000+0000,VRBO,2015-08-31T12:24:24.247+0000,Long Beach,CA
728056,51,48,Kate R.,Beautiful apartment with lovely owners!,5,2015-08-05T00:00:00.000+0000,VRBO,2015-08-15T17:54:07.713+0000,Long Beach,CA
728056,51,49,michael c.,Great family getaway!,5,2015-07-29T00:00:00.000+0000,VRBO,2015-08-09T20:02:24.557+0000,Long Beach,CA
728056,51,50,Anonymous,Great fun and soo nice!,5,2015-07-16T00:00:00.000+0000,VRBO,2015-08-05T16:41:28.557+0000,Long Beach,CA
728056,51,51,Ralph I.,One of the top properties in Belmont Shore. ,5,2015-07-03T00:00:00.000+0000,VRBO,2015-07-07T22:09:11.437+0000,Long Beach,CA
891015,23,1,Raymond H.,Incredible Week Long Stay!,5,2017-05-20T00:00:00.000+0000,VRBO,2017-06-05T03:37:00.000+0000,Long Beach,CA
891015,23,2,Anonymous,We had most things we needed.,4,2017-04-07T00:00:00.000+0000,VRBO,2017-04-25T13:03:00.000+0000,Long Beach,CA
891015,23,3,Anonymous,Great Location,4,2017-04-14T00:00:00.000+0000,VRBO,2017-04-17T15:30:00.000+0000,Long Beach,CA
891015,23,4,Elizabeth B.,PEACEFUL AND COZY STAY - HIGHLY RECOMMENDATION!,5,2017-03-25T00:00:00.000+0000,VRBO,2017-04-16T03:07:00.000+0000,Long Beach,CA
891015,23,5,Richard H.,"This upstairs unit was just what we were looking for: homey, comfortable, safe and accessible.",5,2017-03-29T00:00:00.000+0000,VRBO,2017-04-13T20:48:00.000+0000,Long Beach,CA
891015,23,6,Kelli I.,Awesome place to stay!!!,5,2017-03-16T00:00:00.000+0000,VRBO,2017-03-28T19:19:00.000+0000,Long Beach,CA
891015,23,7,Earl S.,Place was amazing ,5,2017-03-17T00:00:00.000+0000,VRBO,2017-03-28T19:15:00.000+0000,Long Beach,CA
891015,23,8,Bernard H.,"Modern, clean, all you need",4,2017-03-08T00:00:00.000+0000,VRBO,2017-03-18T13:48:00.000+0000,Long Beach,CA
891015,23,9,Pauline H.,"Spotless, Stylish, Super-Find! ",5,2017-03-04T00:00:00.000+0000,VRBO,2017-03-09T19:38:00.000+0000,Long Beach,CA
891015,23,10,Fleur,Highly recommend this adorable place!,5,2017-02-09T00:00:00.000+0000,VRBO,2017-02-15T15:21:00.000+0000,Long Beach,CA
891015,23,11,glenn t.,Great well located,5,2017-02-01T00:00:00.000+0000,VRBO,2017-02-06T15:30:00.000+0000,Long Beach,CA
891015,23,12,Jodie B.,Amazing Retreat,5,2017-01-24T00:00:00.000+0000,VRBO,2017-02-01T01:19:27.233+0000,Long Beach,CA
891015,23,13,Cathie M.,Excellent representation by photos!,5,2017-01-15T00:00:00.000+0000,VRBO,2017-01-20T06:01:00.000+0000,Long Beach,CA
891015,23,14,Hovaness D.,No Brainer!,5,2017-01-06T00:00:00.000+0000,VRBO,2017-01-18T21:52:00.000+0000,Long Beach,CA
891015,23,15,Christine Voelker V.,Great Little Place!,5,2016-12-16T00:00:00.000+0000,VRBO,2017-01-04T13:20:00.000+0000,Long Beach,CA
891015,23,16,Sergio P.,Amazing apt in a cool area,5,2016-11-11T00:00:00.000+0000,VRBO,2016-12-11T17:22:00.000+0000,Long Beach,CA
891015,23,17,Edward H.,Great property in a great location.,5,2016-11-23T00:00:00.000+0000,VRBO,2016-11-29T19:41:00.000+0000,Long Beach,CA
891015,23,18,Amanda H.,"Gorgeous, comfortable, and convenient",5,2016-11-04T00:00:00.000+0000,VRBO,2016-11-10T20:29:00.000+0000,Long Beach,CA
891015,23,19,Nick V.,Convenient and Clean!,5,2016-10-26T00:00:00.000+0000,VRBO,2016-10-30T16:17:00.000+0000,Long Beach,CA
891015,23,20,Mark D.,Fanatstic,5,2016-10-20T00:00:00.000+0000,VRBO,2016-10-25T18:42:00.000+0000,Long Beach,CA
891015,23,21,Victoria K.,Apartment in great location near 2d Street and beach with comfortable elegance,5,2016-10-12T00:00:00.000+0000,VRBO,2016-10-17T16:19:00.000+0000,Long Beach,CA
891015,23,22,Ezzie B.,Absolutely wonderful 2-month stay in Belmont Shore,5,2016-07-17T00:00:00.000+0000,VRBO,2016-09-16T20:01:00.000+0000,Long Beach,CA
891015,23,23,Bridget C.,Wonderful Weekend Getaway!,5,2016-07-14T00:00:00.000+0000,VRBO,2016-07-18T21:30:27.737+0000,Long Beach,CA
693632,4,1,Mary Ellen V.,Perfect for my 3 month stay,5,2016-10-22T00:00:00.000+0000,VRBO,2017-02-01T17:19:00.000+0000,Long Beach,CA
693632,4,2,Lisa A.,Fantastic Condo!,5,2015-09-27T00:00:00.000+0000,VRBO,2015-12-04T22:32:47.967+0000,Long Beach,CA
693632,4,3,Stephen S.,Would go back in an heartbeat.,5,2015-08-08T00:00:00.000+0000,VRBO,2015-09-20T19:11:48.697+0000,Long Beach,CA
693632,4,4,OBnurse1,Very nice condo,5,2015-06-12T00:00:00.000+0000,VRBO,2015-06-22T04:32:07.423+0000,Long Beach,CA
3621803ha,45,1,Michelle J.,Loved the condo,4,2017-05-26T00:00:00.000+0000,VRBO,2017-05-31T01:38:00.000+0000,Long Beach,CA
3621803ha,45,2,maddie t.,Sweet Little Spot,5,2017-05-22T00:00:00.000+0000,VRBO,2017-05-30T17:00:00.000+0000,Long Beach,CA
3621803ha,45,3,Christina C.,Incredibly comfortable!,5,2017-05-05T00:00:00.000+0000,VRBO,2017-05-11T19:34:00.000+0000,Long Beach,CA
3621803ha,45,4,Jessica S.,So cute and super clean,5,2017-04-19T00:00:00.000+0000,VRBO,2017-04-24T20:38:00.000+0000,Long Beach,CA
3621803ha,45,5,Jennifer G.,perfect beach side apartment,5,2017-03-23T00:00:00.000+0000,VRBO,2017-03-30T21:39:00.000+0000,Long Beach,CA
3621803ha,45,6,Lyndi T.,"Cute, clean, convenient beach front place.",4,2017-03-15T00:00:00.000+0000,VRBO,2017-03-19T01:39:00.000+0000,Long Beach,CA
3621803ha,45,7,Julie P.,Beautiful place and location!,5,2017-03-10T00:00:00.000+0000,VRBO,2017-03-14T03:32:00.000+0000,Long Beach,CA
3621803ha,45,8,Wayne G.,Quiet Spot with a Nice View,4,2017-02-24T00:00:00.000+0000,VRBO,2017-03-06T16:15:00.000+0000,Long Beach,CA
3621803ha,45,9,Jamie Y.,Beach House Get Away,5,2016-12-24T00:00:00.000+0000,VRBO,2017-02-18T14:26:00.000+0000,Long Beach,CA
3621803ha,45,10,Dulcenea G.,Fantastic beach rental!,5,2017-02-04T00:00:00.000+0000,VRBO,2017-02-07T17:22:00.000+0000,Long Beach,CA
3621803ha,45,11,drew w.,Very nice view,5,2017-01-07T00:00:00.000+0000,VRBO,2017-01-17T17:30:00.000+0000,Long Beach,CA
3621803ha,45,12,Melanie F.,Modern studio in a great location!,5,2016-12-30T00:00:00.000+0000,VRBO,2017-01-11T20:07:00.000+0000,Long Beach,CA
3621803ha,45,13,Kevin E.,Clean and modern,5,2016-12-12T00:00:00.000+0000,VRBO,2016-12-17T03:58:00.000+0000,Long Beach,CA
3621803ha,45,14,Vanessa green,Cozy and comfy,5,2016-11-12T00:00:00.000+0000,VRBO,2016-11-28T14:15:00.000+0000,Long Beach,CA
3621803ha,45,15,Sarah K.,Nice apartment with a beach view from your couch,4,2016-11-17T00:00:00.000+0000,VRBO,2016-11-20T23:10:00.000+0000,Long Beach,CA
3621803ha,45,16,John L.,Very Nice!,5,2016-10-22T00:00:00.000+0000,VRBO,2016-10-27T18:32:00.000+0000,Long Beach,CA
3621803ha,45,17,Vanessa H.,Great place to stay,5,2016-10-14T00:00:00.000+0000,VRBO,2016-10-23T04:09:00.000+0000,Long Beach,CA
3621803ha,45,18,Paul B.,Clean and Modern with View of the Ocean,5,2016-09-24T00:00:00.000+0000,VRBO,2016-09-30T20:41:00.000+0000,Long Beach,CA
3621803ha,45,19,Rosalie Linda S.,Best Five days ever,5,2016-09-09T00:00:00.000+0000,VRBO,2016-09-24T16:47:00.000+0000,Long Beach,CA
3621803ha,45,20,Kim M.,"Location, Location, Location",5,2016-09-14T00:00:00.000+0000,VRBO,2016-09-22T15:40:00.000+0000,Long Beach,CA
3621803ha,45,21,Ken C.,Great Location and Beach Access!,4,2016-09-01T00:00:00.000+0000,VRBO,2016-09-18T16:07:00.000+0000,Long Beach,CA
3621803ha,45,22,Nicola K,Great home away from home,5,2016-08-18T00:00:00.000+0000,VRBO,2016-09-03T13:51:00.000+0000,Long Beach,CA
3621803ha,45,23,Brandi I.,Lovely home in a perfect location,5,2016-08-13T00:00:00.000+0000,VRBO,2016-08-22T19:19:00.000+0000,Long Beach,CA
3621803ha,45,24,Diana S.,Private feeling across from the beach...,5,2016-07-12T00:00:00.000+0000,VRBO,2016-07-21T16:50:00.000+0000,Long Beach,CA
3621803ha,45,25,Katharine S.,"Great location, nice apartment, and fantastic hosts.",5,2016-07-07T00:00:00.000+0000,VRBO,2016-07-18T19:15:00.000+0000,Long Beach,CA
3621803ha,45,26,Jeremy N.,Small shiny gem,5,2016-06-18T00:00:00.000+0000,VRBO,2016-07-02T14:41:00.000+0000,Long Beach,CA
3621803ha,45,27,Cathy C.,Love this place,5,2016-06-04T00:00:00.000+0000,VRBO,2016-06-24T17:11:00.000+0000,Long Beach,CA
3621803ha,45,28,Phil J.,Exceptionally clean and quite comfortable.,4,2016-04-26T00:00:00.000+0000,VRBO,2016-05-07T18:44:00.000+0000,Long Beach,CA
3621803ha,45,29,Robin,great value,5,2016-02-21T00:00:00.000+0000,VRBO,2016-02-28T15:23:00.000+0000,Long Beach,CA
3621803ha,45,30,Amul G.,Very comfortable. A dream.,5,2015-12-24T00:00:00.000+0000,VRBO,2016-01-19T00:59:00.000+0000,Long Beach,CA
3621803ha,45,31,Michael S.,Another fantastic stay in Belmont Shore!,5,2015-12-02T00:00:00.000+0000,VRBO,2015-12-18T12:47:00.000+0000,Long Beach,CA
3621803ha,45,32,Anton C.,Great View,4,2015-09-16T00:00:00.000+0000,VRBO,2015-09-27T15:42:00.000+0000,Long Beach,CA
3621803ha,45,33,Patty h.,DO NOT STAY HERE!!!,1,2015-08-28T00:00:00.000+0000,VRBO,2015-09-16T01:33:42.007+0000,Long Beach,CA
3621803ha,45,34,Jim W.,Great Place to Stay,3,2015-09-01T00:00:00.000+0000,VRBO,2015-09-13T14:44:03.410+0000,Long Beach,CA
3621803ha,45,35,Michael S.,Very highly recommended!,5,2015-08-19T00:00:00.000+0000,VRBO,2015-08-25T14:49:41.510+0000,Long Beach,CA
3621803ha,45,36,Shindana H.,Great view but cleaning for needed,3,2015-08-13T00:00:00.000+0000,VRBO,2015-08-19T18:29:39.873+0000,Long Beach,CA
3621803ha,45,37,Michelle H.,Amazing,5,2015-06-24T00:00:00.000+0000,VRBO,2015-07-06T16:29:37.043+0000,Long Beach,CA
3621803ha,45,38,RUSTY,Beautiful!!,5,2015-04-16T00:00:00.000+0000,VRBO,2015-04-18T23:21:00.000+0000,Long Beach,CA
3621803ha,45,39,Jeff G.,Great Location & Clean Property,4,2015-03-18T00:00:00.000+0000,VRBO,2015-04-04T15:23:46.520+0000,Long Beach,CA
3621803ha,45,40,Tom D.,Great stay in a beach apartment,4,2015-02-03T00:00:00.000+0000,VRBO,2015-03-16T12:49:53.767+0000,Long Beach,CA
3621803ha,45,41,Heather J.,Heather,5,2014-06-03T00:00:00.000+0000,VRBO,2014-06-18T20:46:51.573+0000,Long Beach,CA
3621803ha,45,42,Carolyn B.,Awesome Place - Everything as advertised,5,2014-04-17T00:00:00.000+0000,VRBO,2014-04-24T20:48:26.980+0000,Long Beach,CA
3621803ha,45,43,Sarah S.,Amazing location,5,2014-01-16T00:00:00.000+0000,VRBO,2014-01-25T21:46:37.197+0000,Long Beach,CA
3621803ha,45,44,Paul V.,Cozy Beach Living,3,2013-11-26T00:00:00.000+0000,VRBO,2013-12-06T09:22:50.960+0000,Long Beach,CA
3621803ha,45,45,taylor m.,Beautiful Rental in Long Beach!,5,2013-11-01T00:00:00.000+0000,VRBO,2013-11-13T13:05:40.773+0000,Long Beach,CA
695761,14,1,Glenn P.,Immensely Enjoyable,5,2017-03-09T00:00:00.000+0000,VRBO,2017-03-25T22:48:00.000+0000,Long Beach,CA
695761,14,2,T Sahara C.,Great Place in a Great Location!,5,2016-10-05T00:00:00.000+0000,VRBO,2017-02-03T12:54:00.000+0000,Long Beach,CA
695761,14,3,Kevin R.,Great location!,4,2016-07-15T00:00:00.000+0000,VRBO,2016-08-01T02:10:00.000+0000,Long Beach,CA
695761,14,4,Annette A.,Perfect little place to write my thesis,4,2016-01-18T00:00:00.000+0000,VRBO,2016-06-26T20:24:00.000+0000,Long Beach,CA
695761,14,5,Uel B.,Uel B.,5,2015-11-17T00:00:00.000+0000,VRBO,2015-11-25T03:00:55.843+0000,Long Beach,CA
695761,14,6,Business Traveler  ,"Cute Place, Great Location, A Little Noisy ",4,2015-10-27T00:00:00.000+0000,VRBO,2015-11-16T20:06:31.817+0000,Long Beach,CA
695761,14,7,Elaine K.,Comfortable and convenient....perfect for us!,4,2015-10-23T00:00:00.000+0000,VRBO,2015-11-08T18:34:46.733+0000,Long Beach,CA
695761,14,8,David J.,Just What We Needed,5,2015-09-04T00:00:00.000+0000,VRBO,2015-09-10T15:28:30.183+0000,Long Beach,CA
695761,14,9,Keith J.,Location and Value!,5,2015-08-01T00:00:00.000+0000,VRBO,2015-09-03T15:06:47.667+0000,Long Beach,CA
695761,14,10,cleo e.,I Like It,5,2015-07-01T00:00:00.000+0000,VRBO,2015-08-02T21:03:12.137+0000,Long Beach,CA
695761,14,11,Ross&Felisa T.,"Great Experience, Awesome Weekend",5,2015-06-26T00:00:00.000+0000,VRBO,2015-06-29T00:50:24.997+0000,Long Beach,CA
695761,14,12,Danielle H.,Not for light sleepers,3,2015-06-18T00:00:00.000+0000,VRBO,2015-06-26T03:06:43.143+0000,Long Beach,CA
695761,14,13,Dennis,"Location, Location, Location",5,2015-04-13T00:00:00.000+0000,VRBO,2015-06-25T16:15:13.353+0000,Long Beach,CA
695761,14,14,Susan H.,"Livingston Drive Apartment in Long Beach, CA",1,2015-06-14T00:00:00.000+0000,VRBO,2015-06-23T06:25:22.603+0000,Long Beach,CA
809570,3,1,Tim L.,"Beautiful View, Fantastic Stay, Perfect Spot!",5,2016-11-28T00:00:00.000+0000,VRBO,2017-01-18T16:23:00.000+0000,Long Beach,CA
809570,3,2,VRBORORG227302,Awesome Accommodations. ,5,2016-08-09T00:00:00.000+0000,VRBO,2016-09-20T19:42:27.183+0000,Long Beach,CA
809570,3,3,JS,Long Weekend Getaway,5,2016-02-12T00:00:00.000+0000,VRBO,2016-02-17T17:47:26.300+0000,Long Beach,CA
843093,2,1,CECILLE  R.,Graduation CSULB  -  great place to enjoy the bay.,5,2016-05-19T00:00:00.000+0000,VRBO,2016-06-17T16:18:27.087+0000,Long Beach,CA
843093,2,2,Sawsan E.,Nice Hot Jacuzzi!,5,2016-03-31T00:00:00.000+0000,VRBO,2016-04-24T18:30:52.803+0000,Long Beach,CA
161891ha,45,1,Kathy J.,Was everything and more!! Great place!!,5,2017-05-25T00:00:00.000+0000,VRBO,2017-05-29T13:04:00.000+0000,Long Beach,CA
161891ha,45,2,Michelle K.,Great location and quiet. Nice extras such as beach chairs and beach towels readily available.,5,2017-04-27T00:00:00.000+0000,VRBO,2017-05-08T16:10:00.000+0000,Long Beach,CA
161891ha,45,3,Gabriella F.,This beach house was located perfectly on the beach and had everything needed to have a great time!,5,2017-04-13T00:00:00.000+0000,VRBO,2017-04-17T17:02:00.000+0000,Long Beach,CA
161891ha,45,4,Karen L.,What a view!,5,2017-03-24T00:00:00.000+0000,VRBO,2017-04-08T18:42:00.000+0000,Long Beach,CA
161891ha,45,5,Shay B.,Had a blast,4,2017-03-18T00:00:00.000+0000,VRBO,2017-03-23T23:32:00.000+0000,Long Beach,CA
161891ha,45,6,Brenda V.,A wonderful Beachside Retreat!,5,2017-03-13T00:00:00.000+0000,VRBO,2017-03-18T14:49:00.000+0000,Long Beach,CA
161891ha,45,7,Shawn W.,Perfect getaway,5,2017-03-08T00:00:00.000+0000,VRBO,2017-03-13T20:58:00.000+0000,Long Beach,CA
161891ha,45,8,Michael P.,"Great view, location, and accommodations.",4,2017-01-17T00:00:00.000+0000,VRBO,2017-02-02T17:47:00.000+0000,Long Beach,CA
161891ha,45,9,Jennifer W.,Quite pleasant. Very relaxing.,4,2017-01-02T00:00:00.000+0000,VRBO,2017-01-18T02:24:00.000+0000,Long Beach,CA
161891ha,45,10,Scott F.,Great beach house... everything they said it was. Nice part of town.,5,2017-01-08T00:00:00.000+0000,VRBO,2017-01-14T20:59:00.000+0000,Long Beach,CA
161891ha,45,11,Amy S.,The condo was clean and comfortable. The view was amazing! Mark was wonderful to work with!,5,2016-12-23T00:00:00.000+0000,VRBO,2016-12-27T18:47:00.000+0000,Long Beach,CA
161891ha,45,12,DiAnna A.,Serene view and scenery,5,2016-11-12T00:00:00.000+0000,VRBO,2016-11-20T20:46:00.000+0000,Long Beach,CA
161891ha,45,13,Nancy B.,Beautiful condo on the beach!,5,2016-09-23T00:00:00.000+0000,VRBO,2016-09-26T18:32:00.000+0000,Long Beach,CA
161891ha,45,14,Irene A.,Its an amazing oceanfront place!!! Love it!!!,5,2016-09-17T00:00:00.000+0000,VRBO,2016-09-20T13:32:00.000+0000,Long Beach,CA
161891ha,45,15,Peg S.,Can't beat the view.,5,2016-09-08T00:00:00.000+0000,VRBO,2016-09-16T14:02:00.000+0000,Long Beach,CA
161891ha,45,16,Emals,PERFECTION RIGHT ON THE BEACH!,5,2016-08-23T00:00:00.000+0000,VRBO,2016-08-27T15:25:00.000+0000,Long Beach,CA
161891ha,45,17,Melanie  T.,Absolutely amazing!,5,2016-07-07T00:00:00.000+0000,VRBO,2016-08-18T05:03:00.000+0000,Long Beach,CA
161891ha,45,18,Montyne A.,Our problem....,5,2016-08-06T00:00:00.000+0000,VRBO,2016-08-07T16:42:10.193+0000,Long Beach,CA
161891ha,45,19,Joel S.,Great Stay at a Wonderful Place,5,2016-07-18T00:00:00.000+0000,VRBO,2016-07-31T16:46:12.113+0000,Long Beach,CA
